Origem Viagem Ida;Cidade
e1ff7d9997726782d0c2ab9f456cf633979f0ef8b8008dc1b016cc981f452f4a;Passos
e1deda4c9751baf1735b308159631ab06db7bb273e65ea5aaabc282f93637956;Marituba
e1bb74a7794720edf4935a8813538e8113491318168b1fa61a0ac3528e7b0440;Nova Lima
e18037f42fd038fa9b51c6234fa4f332fa681c14653c9852fdf9a0a501bbac24;Araxá
e16a18745aee69722fa300e53ae9fe5dce857797465ac2788f733b08659750c7;São Lourenço da Mata
e13b778ae833ca8c5d757c58e4a85bd71e08c05caedbd096e13ec3f7b228b43a;Sorriso
e133553ea138da0438f229cc2273c76d2e44c23a1dcc98a8e7a0d1780a3a65cc;Paulínia
e0f1d28eabdbaab649162f1275bfe00e50dbf549e200148aca0eb2f0178074db;Tubarão
e0f05da93a0f5a86a3be5fc0e301606513c9f7e59dac2357348aa0f2f47db984;Itumbiara
e0e3fcdfb0803ca538910c12042cb6232acb9e3c6db8908524aea6ed560e5334;Luís Eduardo Magalhães
e0ccc43c9b15159c7ad914a982102e0aec234815b4b64f180e0a89ac92490489;Santana
e0b372a86dbfe71bdb7bf19790cacabd2ad2c4d145087a94d842fe6ffe2eef8b;Cambé
e0963ee5228d3ea114cc8af37585893a3be748efd68e67b5301d38329c7f65fc;Breves
e09178c40736ccaa5b418ebaeff8154042a81b1b32f1d2b85826e01bcf64027d;Açailândia
e078af3026edb42cc26b32784baa142a79970078f7ac58f8c7b74115f4f7fb60;Tangará da Serra
dff17949eb4f9ecd9361bb97c38a9404f3d034565e5d4395f073c0c367b5ea0b;Jataí
dfcafae694259c719203dd502252ab975bf6849dc6c8f5fcbe1eda19a821db4d;Erechim
df9b3513da9664872bcf3bb785ac9ebb7edf43fb6c0d3b0759c4783034ccd682;Nova Serrana
df936119b4543c7af155937d2272bf5a0fb295e5699da07ba3043a0f1dab41ca;Paragominas
df4aa3c96e0fe9b034f93372c4463a74149c33575626bdfcb30aec32d0a7f58c;Maranguape
df34d853f2f2f1f14b92359f695426dcefc150b3f3a886c05c045b37baa2ee99;Planaltina
df156e8465ff477c90a1393a0ab5947e448ed696ac0d3ea982480f5c237a29e1;Lavras
df139c403530c4631019ea4dddc177425e11b05ba63825e24362e3144d2e27f7;Coronel Fabriciano
deeeb5df3f2cee6bf4e597a8a3a878a6ce49b932b9e90b416922d4499f54fae6;Muriaé
deeced0756445f4466bd032c573b0c4c48ad83a7c13b17bc15e6f73e22fbe7ae;São Pedro da Aldeia
dee71b933e851f0080386652c75645778d2804d4c595adb9978355a73461aabc;Ourinhos
de8736cc048486e16dcd174d8f5f0bc3e19aa4f0b0c26a19572b4cfafa5b31ca;Novo Gama
de74413100cf58e0bba86d129818212e044ae3e37e77989469b5ee8f4c4b612b;Poá
de690d1ae70d10081585d8ed98ed5825ac88fe8029b67a583a760fcc1d505636;Bacabal
de482c7ed5ca67ae135ef25bf3b13194970a2f3902318f1eda3c64af2a2eb344;Itacoatiara
de3d43caad2bd3c4f0622fc60deecd06b34a0f25a80e30b81fe051a3c54799bb;Itabaiana
de36e013f13d03404dd89ac89dbcca44d48912b2424957d81f38edb2fc25b151;Ubá
de27088fdf91b0a55c1117c3d43ad65853d103bbfc61fe419c7324cdc168d0e3;Patos
de0023e398111d43424845aaeee2e119249cc0567e7b585eaba5f44080b458c6;Camboriú
ddc10a5906f8c0ea77bac646567f9680f2b6f989f35485f0cc65b7b5a223d32c;Santo Antônio de Jesus
dda106a2f4e910d11cfa4a8c75dad1e186870c519ecb94ef2106829287cd3519;Ituiutaba
dd8e8c8c9dae8978f122d7bcf3d0d49f6a0e86b9fc35528f55e78f7408927bb1;Manacapuru
dd5744ec739737eec7efcca1f0bf99bb5a1c894f565db45a64622ffb4f61f61a;Balsas
dd32f57818ca3be0427e4dbfc1c6cf7c51f43b48058c35dfb2edc4a03c253a7e;Lagarto
dcdc240c9e0c71a200eec8cc118ae8dbd640ae3f79b8d41515d96462bc09bcc7;Assis
dcd0ea5b0fea71aa19678a266ac3620df54c68aef9e329a31f969a3862ba9168;Itaperuna
dccb3c52e7c79f7033e1ea06eadf92fd90bfd7b0b5737dc0c2511a0e163872f5;Campo Mourão
dcb5d6e69e4ded78464ae2843f509daf65c9ca09dfdc9b5ad69166341963a877;Ipojuca
dcb57707f6f00ed16db4f25cc3b3eccb2c4c444398fa262d6f5308a129174512;Caldas Novas
dcaadad1cfce437735b81ab025f776e5857e48558c47f6960e6a5f2595664a85;Abreu e Lima
dc7d6256d124bcc9244d6d0e437beabded4b25d4fbf77ccb595375b8f5f1e903;Santa Cruz do Capibaribe
dc6c5df2f682fbfbcd174159a3c8fccaf571ed5609acf3386290b6df9994b030;Leme
dc57c1fc055e30ee9433484d646a5b2c537a0688cdab5cc964e96475381ac877;Iguatu
dc4aa707636ec734bb22a822b62592c85c668c511f10e98da810420c8d5d2181;Itaúna
dc345d015a47a211aa4b2b7a3bbfd99aa6be4ae5377a3ab7cf2a0decb6459a69;Pará de Minas
dbb1ded63bc70732626c5dfe6c7f50ced3d560e970f30b15335ac290358748f6;Ariquemes
dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b;Francisco Beltrão
dba91922f9ead2a8d951740946e74c55d9cc71424f7c6cfff81d4c7ffcdd480f;Votuporanga
db9351a297a7362b3c913ac8de77bd9a1ccc0d61bada939db15a315f5e8113fc;Parintins
db55da3fc3098e9c42311c6013304ff36b19ef73d12ea932054b5ad51df4f49d;Japeri
db3defda18fafc0c197740438051c690d98b551a7e449d66390d38fa2db09b77;Corumbá
dafff407d7450f62b0dd0c413f9f0745d70071b8ba4d731d093804be0502184e;Caçapava
dae40fcfed8e9ce405c3e0e207ba4781acb0a6a55a527f591b6b2b442f8cbbc5;Vilhena
dac455b49f7330b2b4d5a44422a05c82b14ab9ddee5ca223e44d6386180c469d;São Cristóvão
dab2e78c8b5b1d04c09908172faba7f5433f4ab79c95bc73dca3d18695532476;Caieiras
da9570a2a77104e59f0185cff795f508d23173949032cf0b90de9dfffaefaad3;Aracruz
da853efbaaddae47e5be19f7872963f6fb1eb4e20a3ff07f79222c63142463a0;Paracatu
da7ad11e10c382398d0aa803c42ae16e960f2f39c64cb8b10ffda1770d82f568;Rio Largo
da70dfa4d9f95ac979f921e8e623358236313f334afcd06cddf8a5621cf6a1e9;Mairiporã
da6e2f539726fabd1f8cd7c9469a22b36769137975b28abc65fe2dc29e659b77;Lajeado
da6813d10025369ac0411363a16ab750adb21c6d0b38a03a9fc5ce58134da875;Itajubá
da567b5f09f055a646df0e74c6014785930a8d207b22964868153f872b9bf9cf;Ubatuba
da4ea2a5506f2693eae190d9360a1f31793c98a1adade51d93533a6f520ace1c;Guaíba
da4d43f295ce92630829272fad6d2e7237c6248e9cd9499e6382d6fa6d758e7b;Barra do Piraí
da4bb298d82e8b0c1cde703b60549806e385df057824e9c9b032167c945b0fa8;Avaré
da45ecf1bf77a6207d38295b402cecd99e6d6c8671792a5d525d2e001424996f;Cajamar
da2c575e48ee7651b9e99a511216b827ef6dea7ca08e77c7055b18b9d918a842;Mogi Mirim
da28719dfd9c4da81f433d4788c3d0e10d97180018d0e32b65c967c45661597e;São João da Boa Vista
da26b77becf8bcc17aa4e59a0205d8910373e5a25e0d7993fd5b2856c21ecdbb;Serra Talhada
d9eb1c864cfaa8b6deef076edd37d9fe3403212dfae3d243947419118e4a06f2;Ponta Porã
d9adbf211a24cb1bc5a269863954dacf6ea20b2de7f1799f7c4c53f2ba6321cf;Paranavaí
d9878c9ba883f523150e654f7d9cc727297d9e6e9aac58c7470fb74b4cbf5248;Cruzeiro do Sul
d982309a461bcc3abc15489201522c8df291aa650eabafda45f1583b03992cc9;Manhuaçu
d9374fd55c21b719916e9c3e7d62e8e38229d0770b8205f57bb35f2a39881694;Pato Branco
d90e299c21eb42f1608f941b55b93795b40419266102314a89fa1de9a06db541;Cidade Ocidental
d8ed8ca27d83a63df6982905ea53b4613b9d7974edcee06f301cf43d63177f47;Tucuruí
d8ec3903c81cc4f2c290f744a6b591d889b21aa885a469871a7c55d1732200d3;São João del-Rei
d8b5e2791d0d1cee319ee3def0e4631852bfcb329e06feb1c6ee6add251509ae;Patrocínio
d8912eba4a0d0a84a3a27ea0773cdda1c857405f98a364c24ff90ada430ba537;Itapeva
d88c39de46401a311ffda92d37930b4a543eb6286f835afe9d04dd416476434d;Cáceres
d85681b5b84111facfe5938831c8a99a3b1fe5525f1e85245114d03fe84a8624;Saquarema
d83c7ee736be931d85b78a4a60881ced3ff9a31bb417804e45b1d30de40f94f2;Guanambi
d818f221cbcb7016316f8a918c9a9967eb7d71ec54785211ec1d0a9ba7923dcd;Caratinga
d80eae6e96d148b3b2abbbc6760077b66c4ea071f847dab573d507a32c4d99a5;Cacoal
d7c7673ba8ca7b0f04b1af4df026cbea7fed5b8acf59b27d33ef988c60eff054;Arujá
d7be6321b3d940822dd195bcc86cca411cd9d95f82301d04b84119671575a2d9;Unaí
d7827558d408d7af184cf3ab50d6ad7886ee44b67c6a9d0d7beafe3d0c902c85;Gravatá
d740238f374425d95f71dcd05dd1486800f0887790b992b74ef41fbb5c8e1167;Navegantes
d72a11d264e746464ed45f73e1ec058e33ad40270c79324be171932d834d11f3;Valença
d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727;Esmeraldas
d6e5a20b30f87216b2c758f5e7a23c437dbc3dfa1ccb177c474de152bb0ef731;Redenção
d6d824abba4afde81129c71dea75b8100e96338da5f416d2f69088f1960cb091;Primavera do Leste
d6d6981499b6b17b625d31e43933392511961e2bc1074f03f44771fbe3efbb04;Gurupi
d6acb3c1a79e57bcc03d976cb4d98f56edccd4cf426392e8cd4b01b965ab808b;Araripina
d6a4031733610bb080d0bfa794fcc9dbdcff74834aeaab7c6b927e21e9754037;Santa Inês
d6882ad218ce73f74cb4374b3c86b8e3d3eba4715f3d3350590e680a09e970e8;Lorena
d67e8edaa3a287c321163d4b811632efd7829cee946ff0d10a419ac2de0c3539;Ijuí
d6723fa996ced47773f2dea29cce9b11f951e6dafe321a84ac7d32791c3b4660;Pinheiro
d6420a4ee44bc345c7bf3a2efbab98e08a4727016df8e8d6bb8375d0a23a8c72;Barra do Corda
d6351c49477d73e09539228f627eaffb95fe5835a40c5bf61afd54ff72ac40bf;Santana do Livramento
d62a7b3da232bd0ac1f7520a3b5bb57b171aec57f960f55b47b1987d4e398f68;Quixadá
d5c4f67a138cbcbcf840e8f78ce5280fc4f07beaf61c725ef109c8da727c3fd4;Moju
d5b5fab21d68556e2afbb7131dfc729b65f8cc3efd27115f74a0a0ce0657b3fe;Lucas do Rio Verde
d5b148567313dccf2ecad36152900c51a967603c18fda39cc3c3771b76df0325;São Bento do Sul
d59eced1ded07f84c145592f65bdf854358e009c5cd705f5215bf18697fed103;Picos
d58cabc8303548b6ec23f1faccb3fc316208524a650f78423579899e8f9e8e67;Bayeux
d58144b2c72e6dbb321dac8dfcfa5aa8238b4eab5b8ee6cc947c23a31958b3bf;Jacobina
d55f9f377e5f62397fd8db6c7f490530240028d4e12cc902191001e205ae69d9;Macaíba
d54f847d6adedb96a431c6a34ea69acf21a34a201b15ddbf14be900e777cf245;Quixeramobim
d54f809b260c113249010badffefde4bf0565be9603ad6de383864d8c83b1bcf;Concórdia
d54123de468bd42ea00dafbd777f85fe5fa1ff6404d9838c007953c25c92a1c5;São Sebastião
d536a8c1664fec0bc85615cf3cb2645871e8b2935c9642c534c67ac85315cd35;Timóteo
d511b5d469027daccddb924368c9069473495e0da8b42f1a0c4283fd68c770d3;Pacatuba
d4fe640d31065f0b9d99e8c04a8c539bc9b8550098089fbca876211bb55ec89b;Tianguá
d4ee9f58e5860574ca98e3b4839391e7a356328d4bd6afecefc2381df5f5b41b;Chapadinha
d4e33e2934280979f580a63f992daa7d0de2cd64a145d5c403a75c3dc5c0004e;Goiana
d4e2501734145318e12b209000cf646434ff9d3fae8bc9302dba2d7ce01f3073;Curvelo
d4c1e7b51c1914fdebfbee4c07e9d81c727240968bc62bc6fcd92f372bce9125;Aquiraz
d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db;Seropédica
d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35;Serrinha
d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93;João Monlevade
d4458781cf4f969f67ac4a4f2b90c03eb6de87538664d15f7a6e15f3b34e3e24;Cachoeira do Sul
d41fcbf17a8ad37c94904e1d454ed0414d70e49ddc103114496e24101ba98d4f;Cianorte
d4192f06768ab0f257c7f5e17ad021b075b995d4a186754a2ca3194ac77df31a;Belo Jardim
d40fbd13d527595c47eacbf0d7c87d256139d9d45261c25c2840d30a4756495b;São Roque
d40535ac09aac0ef32f8a23b8bb8e04bc2e8f9d6b0981fa98a16d0382f558d83;Carpina
d3fb4415d5c03cf6544957b7a7a66041c95b447ee149f0e4479f8ac2e48969ea;Ceará-Mirim
d3b63363e3c4234a3fa5ad9e7dac9449c7fc9a4b3c28236247d3bace953f9de7;Matão
d39c538aae1d1cc79d546fab612be0e2ccbbea6489ae7465fb119f276e36fb8f;Alfenas
d398b29d3dbbb9bf201d4c7e1c19ff9d43c15fd45a0cec46fbe9885ec3f6e97f;Três Rios
d38ba283f5d2f3c273b4d0a4f12443dfea5450ae08a18e59d261bb69ffe7d1d6;Arcoverde
d376881f5bd00764c32b8645a0f7966bc86ec3d3ea0e7b51e830e5f12aae3071;Campo Limpo Paulista
d31b04b46bdb26afe654ff6cbed3dab17aece4cce466bd3d40b51061793cc8b4;Canaã dos Carajás
d2f483672c0239f6d7dd3c9ecee6deacbcd59185855625902a8b1c1a3bd67440;Santa Rosa
d2ee474d84892ab06ec1878284d2e7034dd3e8072c2cb689527d6706e7137264;Santo Ângelo
d2e655334ee2e4841be477484381df1617a8b891adc04cbc536cc1bed229d713;Biguaçu
d2e10817886a116b52989f9a82c3e957e965ea66720247c1c3c0bbe1b8691a69;Vinhedo
d2d8f9273e06e9e9c574d1681d0c664bb92716dc71883c051256b2cda975e757;Viçosa
d2b7fb53758ababe5a84cd7f389ce6a63f6e8aedf186076858e48e3e726608eb;Crateús
d2addcc965fed481897d6c3afed3e045298350e76aac8b6a29bbcd444a7bea6c;Bebedouro
d26eae87829adde551bf4b852f9da6b8c3c2db9b65b8b68870632a2db5f53e00;Esteio
d2675c478d2ce4c97607e30cb39181e633d9b51caf7d3443180fae3911119297;Itapema
d253d7b7ace4e06589dd90003f047380ddfdcfb29007b4e815caf48ff09b498b;Sapiranga
d212b2ac736e3f60408ffe9fbc1d26ae901f8f477fb8b08ec03c9d6b0208ac2b;Ibiúna
d1ffa97212d4eaa8abadf499a2e74da75990d135d6d106063f7fe71a78e6d862;Três Corações
d1f3eb45593b9a49020caa73b6293fb6c27ea56f89795185fb1934e905d46f2e;Lagoa Santa
d1c78c9aa5dcb0991f46b25fbaaa359d7d5823ac7a2a94c4d4a31da42a26c24f;Aracati
d1c14636c83f8baf8d965ccbac95278b4aa7f451f520e425d69924c31ad00c6c;Telêmaco Borba
d1b0b7687f7bca92ee389cc396c7752314fd7d6261f6d509fe8227b7dc7cf072;Barbalha
d18b29d80a8bd366b77c952d9775510507c2d006eec917ab2f89ef93acc5452f;Cruzeiro
d16542a7bfcce70884f5f9b460192de14304c63305d71efaa24bbace41b991a0;Ouro Preto
d146f0489a9200090d393f119c8e36690b7d1730fca225f4902b66d191c6bd74;Lins
d0c9e369bee256f4b0182a503babb685ee7b00419c985fb423a47bfb0eb89f56;Horizonte
d0ab864a17dbd8a07dda05a58ac74d4894b7effa8e1c5152d71adf8b1fcc24d9;Senhor do Bonfim
d0a8a882c042eea09d56cc66ca6e04d988078f17506c0c5182224613390a1ad0;Irecê
d0a1a4303127ab458c5212bb80b85265da4affc0cc3e4341a04f2716bb76899c;Canindé
d0832287613be2ffed93a1c523735101c21d3b2b457a3d1d93f211544bb0583a;Eusébio
d07164a628596323ebcf8796dee0e5c164620e0922b52483bc805f54416ee73c;Grajaú
d047f40b7ef6b9d2c824260c76a75981dda8d5d3eb2d48262261961d14617d1e;Caçador
d034a904e224b629947dac2110cf9900b655e6934aa735d5144f92a3399785fc;Goianésia
d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c;Tefé
cfe0815a32292cc382049153f5ad0111bc9e67b23af29a74962756ad43de4cc7;Pirassununga
cfc30c6ec0237d3c822138d697d7e7736a1fefdf88066a670e7ffc17fe671084;Viana
cfbe919472e0e3f4a62e65f39eb3674c5df4b9446df5493ca4a71c39f848a028;Castro
cf8b02977fd0b64fa52f69a36c164952f9fd0db6df027796e8058ba0b6c9a48d;Santa Izabel do Pará
cf3ff1a00fa1836509df654dd27e81bd2e64b6ee293b26a7b96817388e44a711;Russas
cf3b763a62724306dca2a00ed53a7c0a19074286e40b8f0b96544ccbab4aaae2;Cascavel
cf2661b79280502b34a8b9d1e31a610b69e6f3ea292e08d0d6140d7ce7281efd;Rio do Sul
cef142549ec7b7a05cc43a9f567e37abc3dbb19b496e656f66c3bffd4eb8cfea;Gaspar
ced6f3c05e1dfefa8455fa60aacdd2d76ffd79489b631c2dbde22a74e927544b;Tailândia
ceab64951a30f684b7a84baee51640e96d3fc530f4d275bfc50a0812dc52b0c2;Alegrete
ce8457d59078a699acb70416f88155a96a906b7b7aad43708402e3a3bcc8a4b4;Candeias
ce7c2e96341731fc6c799449319f6ee4a921c2ac0cb8afcfd043084bb9c95c77;Santo Antônio do Descoberto
ce121073a5210988d0d44892ed9597a853b6f7384ef3887c0c4c229dbabb4691;Casa Nova
ce0def455fe638a6c621de7f42b868e0af232f71d1664d691f89a63bcddc543d;Itapira
ce0d320a502ecee73ce06e640cad426ce1b955d3c5202ebc3f9d03df1ee7379b;Araranguá
ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787;Goianira
cdfe5c4dd2e7bb8c7837ebdeaed88950221fc2ea226fd2226290a1a87462a2c1;Jaboticabal
cdc670392ad038f0716f04f261f966881c536fa8529e970e19b9b8b86c373151;São Sebastião do Paraíso
cdbe4e7e26e3a55307dac9da65edc0d33fa6b54f79a83373cb997770856c23bd;Rolândia
cdb1cf26ad261fb2b601b814b8385032894c8e9e30fcc437592eb48813a356bd;Palmeira dos Índios
cdad86ca9450d1c143675a8436131cabaf55905c114fa4524bf6a9ec5662cad7;Indaial
cd444afadcc6aede3f2de3f8bb8d4006283b66f22b5d4546ea1f22a9d4e2897c;Dias d'Ávila
cd2d7b379cbdcdfd8260c5c2abea8c1513ab4df25816a92aada1e953cae28aeb;Campo Formoso
cd0666cdd7ce0244bb8e134a5a50ca7f3d22e0b399ba516d8f8399c99a9415bb;Fernandópolis
cd03fd02ad0f626f7b8b3026a2fb311aa878d206826a17718b5b5b717cf218b3;Pacajus
ccc6742d528e7ca27cf37d49f4e9a2679da2ed959baeffee985aa7ecb39c58f7;Janaúba
ccbcd0d62f439eacea8b0fa4139d934d2782bae1b8046e8764e598dc64a9f421;Itupeva
cc830be9dae15b28f32c242fad7ed204df8d18c761555a3b710cf319d5ad4cb8;Coari
cc6bb91d4a9aec9fe2e20ae49fd18166f522a7918a2ff2ecd1c2c35b5d4649e1;Brumado
cc6aed2709b80e146bebc151f1cf1dec5e323b58148535a433529155030e3a52;Capanema
cc30b5886e1f478d3cc5cef8a7f2aa22ab4a5dbf7b0d39fb96a3449817e502c8;Farroupilha
cc0ff843d1c33686df46885ec7c47208a87834d376f83d439849e305773a139f;Mineiros
cbfad02f9ed2a8d1e08d8f74f5303e9eb93637d47f82ab6f1c15871cf8dd0481;Alenquer
cbf2f7864f1c988391a9ab199627a29bd60987da067748c2812b75785d7ec151;Barra do Garças
cbd02d97b0731d88c78d30c20d90492b2d4c3f2f983931c38fef2dedc7ce48d4;Venâncio Aires
cba8e6252ab5d5b8b2f060b8a5d59087aff6254cd9f0f3baf902a22817afcff7;Peruíbe
cba8d3a39041d4164e60270c6281f81be92d29656bec527211d87de66571f403;Oriximiná
cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461;Formiga
cb889e05f91275a69d2fb0f7ee4af3b92dae9a0e6ecfcf597bda893a49fb2673;Valença
cb815acba4ed6bc96fc3e91bc67e2a80af7c2185f431cf5051dafbed4676fa94;Amparo
cb69775effd93fc34ef38dfbfcdc4c593b1a3d8e7ab70c0f05d627dbc5cbd298;Conceição do Coité
cb54dc2b78efb611e99716a6e90c593e4117c4b085eb538de6b3d8ea0ef320dc;Mococa
cb5032bdf83455a4b5776a4a701628bbad3c98193247fe2a798d6deaf4340e87;Tomé-Açu
cb2444adbea04590393bbb7ad7d92ecb092f104fd49ad363fc4df7a033956758;Sousa
cb0baf00b13be62eafaff4a66c88c4fbd8b7f075ee613c5180ff44b9ca81b15a;Embu-Guaçu
caa1aedb2a6ce96b39b9fde1a49e1ebcb431b6da4586da0aef56df9b78221d60;Tabatinga
ca9ceb6158f6b3bb85d1dd150d647de101e584146cf45e2a54009a96a9863db0;Cabedelo
ca4812488ca6357f8d687e2cb7083980d03d25648e75b12593899d04231512ee;Lençóis Paulista
ca35d6668c8ef049df346e4fb2c18f50dac07bdf0b8d96a493c4df2b4143fe34;Cataguases
ca0f11ca98da8843c3ceaa6af48e7c9389e52f0f056f4e75f904a7888b71ed9f;Itapetinga
ca0cec7f60085f0289aaea5cbfbdd84ad2ba05148de121075dab1c636682a566;Barreirinhas
ca05bc2bf73745fee2f3d493297d4f90930477b484d2c08d7dc899d9a574de89;Bom Jesus da Lapa
c9c0d0bbde6dd8770a9a4ba27e7f8ab2dfcc42ddbf2fab7827f3bc344cd32ca1;Piripiri
c9a5da075f9e5c3e7a916570946fed4826e181656382e13696fbe0aaf1412bf5;São Félix do Xingu
c999d2c4092b50ce7f8be2dc448be4aa7d19e51aa6686be633e326d7e39bd96f;Acaraú
c9666ca719574009eb5b15de8d6c787fbe92a3eade0e1c47b01971cbb7ee5082;Ouricuri
c91bcd9ef3968cb25256c8fda7b1613b6a3cdddb7513ca818193e4daac5f00e1;Januária
c8c9cad7b920b50f713830b8dc55f59fffbbad98335d9f30e0bca8fab5dfeedd;Estância
c8c817e80216ce409c63a735acdd40fb7b023bcca6e87b6fc89973c447b6a858;Itaberaba
c8bcad7f2864e0f66e4f8441c5547e899da3efcc43256c4be51280bb072cb018;Igarapé-Miri
c8808071a31da48c328ed639de35c0b2b85a8c99dd9db97e8a50a0f75e26e79c;Monte Mor
c86a2932e1c79343a3c16fb218b9944791aaeedd3e30c87d1c7f505c0e588f7c;Itaitinga
c83f8ce24dcd4c2b07e79c60dbdb70595a586652efcf3df107113cde0cb5148e;Porto Nacional
c838df5335c1eba2532f32090cd555d17c9e218289d99ecaf55525d7b199aa88;Montenegro
c837649cce43f2729138e72cc315207057ac82599a59be72765a477f22d14a54;Vacaria
c812fa553afe699033551a18bcdb76046fed094adb8c77278e509915a42e5282;Bertioga
c7f4f146491d27eed1cd4d422c9b3fec37006c606b17dabbfebef85845f3cbc1;Surubim
c7f1134cc95fd6534aedb2b5d51cce72cab771ffe0d5dfd8986d45a4c452b8b7;Tupã
c7e92bac8729cf4c3b5d686b2592262c363afdfc5fcf24c5a46dfc5b3b97a15f;Capão da Canoa
c7e616822f366fb1b5e0756af498cc11d2c0862edcb32ca65882f622ff39de1b;Benevides
c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2;Mirassol
c7ad43af1258979d8cdd04bf6aa900a38d05295517e17d6b2f71709a5dce2a8a;Cajazeiras
c78961d3d782d8a85d9344eedae027f43ce6b9fd35c8f355861a39e0d0ddecc5;Campo Bom
c775788b4db45b59989df2c70fdbf7895f0de12023618a38f5c0a417b7f3699e;Pesqueira
c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f;Icó
c75de23d89df36ba921287616ee8edb4c986e328a78e033e57c1e5e2b59c838e;Pedro Leopoldo
c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4;Portel
c7416a96f9f2180e5c9654a4cc1adba6318590083442df72cabe02cacc813719;Salgueiro
c70c37a61333ca975304175f9fa41014d85f2a4e726eee6ce9022fd4cf2b83a9;Cristalina
c6fab63609e8a0b0dad162a533ce5da4d8f4d40b652c8af06c6a542f4eba74b5;Camocim
c6f5c46f9e3daea6422f8a004682a5de6f6946a9cfb7c9ca71912c029a981403;Camaquã
c6f3ac57944a531490cd39902d0f777715fd005efac9a30622d5f5205e7f6894;Floriano
c6d537e112156be1afbb8a5a85221ff4d95e2461f83f03425549ff42dee7a278;Nova Odessa
c6cb970822a655e879bcb82cb58ad5e3711f1bfe2fa0c2307d4a48495913590d;Mongaguá
c69f0baaa1af7cebe9998a386323206afb0bc08a19eea74253299e75dc5556e6;Carazinho
c699c2458106e30074937995e5f3b117ab4f2657618c42c5f4e5c90bb0801787;Bezerros
c67bc18bc151730c8c148284ee274e0460b840d4419f126a4a450c8e9530b638;Penápolis
c676b6e9a4ca6b5ac36368e46b51915a0fcf7371a90c9155ddfa82195555496a;Extremoz
c66f1f34f49381e467d3abd43c77947f5d1dd362fd0eec6c2c1f27233ae9adf9;Euclides da Cunha
c65765f07db7e978ddeb9b4e20c4bc3447f94466522c1f2d972dac3b5ff79b5e;Morada Nova
c63efd61a70d0f6b7e5de2b9e0c36adfae6d760613271650c71c90df16c71344;Mariana
c630fa554a3327d2a262e8705178781847b4d64a421fb94362214e718c4fb578;Tauá
c62ce8b4e927f02f91742ab99d269a17e05d47f12b2275cec9d353e711ddc218;Maués
c62b377fa3d3a0f4430624e410aef2064d26bdfc94047cb17f8e27ece02a1947;Iranduba
c62510afc57db491f9f993387b76dd9a7d08f09c01326953904b6586c19c4b8a;Caicó
c5f9eb390a108b4859979e6b4356f30d03f48d8d836596fc8b09ab8307ef03f0;Boituva
c5f40d3880b454c1ce659a90498c579f03173ccfdce038599d4a5c2440b30616;Novo Repartimento
c5e109e0af901779a8dc7f0ceca77c2fae7fca22a3a96ad5e794a8f1707d30d6;Itapecuru-Mirim
c5d4a63dbef4f919bd9cb1690deb3aa0eca57e71fc9af9570465852e2e91357c;Marechal Deodoro
c59a181ee3c055aeeed590c9a2c97cb6a14af46b0cab1555457583130baae484;Cruz das Almas
c59821ffcb528b5ab1f2d4146272fe59815bca045793eede7d9b4e4d08f4c6a8;Ibitinga
c57727d64e318e2ea42af2b4c3360999ced134403066d050c980e7c6b70d49e4;Monte Alegre
c54437a17218bf679a119cb1192f18d55bf383ae8aaf298b8ffb2fb65ae51d1c;Registro
c50f690cc8d00710436414bf57d4d0fe5e69e3613d8f757871526e0e6b8da94f;Escada
c5080dbc42e822a31c72ebf171d79394f57bba1e0511bad4a721c2c0f62ae6b3;Andradina
c5012fb6613af70843ddfcb539fc9f11708ec2e6d80d831fce9e3556a2da38c9;Cosmópolis
c4ed8e89485d94f74489c8120a6734bb7a9ebdd906328e22a7d89a79be6513cf;Viçosa do Ceará
c4da2d0f7e453e96af0d89290487d88f9c26298313beb91dbf77411833563ba2;São Borja
c4c9f099e7a471df3389eeb1a1487cf95b5a46e997bf9614e3229114b6787dc6;Itamaraju
c4be3389854d34a894ee951d7b1a8e37807671b5d8701de81dd8ec71ada4bf0f;Coroatá
c49b60838c5c6ddf34806b6b3f56b51516842cb1cead54a903f55d9c6d73c76d;Limoeiro do Norte
c49b0dece16c3a6b89be2938c6fef6d0c91783c0d1b4176a23a0fe6d7f8ad0ba;Jaguariúna
c498f3fe97c0df55ee8dea01a72572059b93f42d235a5e439e9c9a1654d6d4e1;União dos Palmares
c47affb712a521d4fdd0d9af6cb0e4d455eb9a241716a6456c4f093480f56df0;Irati
